text,label
"And for every murder victim there were was an ever-increasing circle of the injured, the bereaved and the frightened.",0
Use sport as a vehicle to improve social outcomes,4
Our leaders must never forget they are elected by the people and,1
If the Alliance had not been present retired people would not have the protections now enshrined in the Super Accord.,2
and being a reliable neighbour in our region.,0
Continue to expand the role of community pharmacists in managing long term conditions.,4
" Ignored the economic impact of its ETS on our export industries, particularly agriculture.",2
"We will continue to support all training routes for social workers, including initial social work training provided within or accredited by a higher education institution.",4
"We will insert a Treaty clause into the overseas investment legislation,",1
the financial stability of the SOEs has also been severely affected.,3
We will Extend the involvement of the Scottish Government and Welsh Government in the development of UK-wide policy frameworks.,2
The President and the Democratic Party believe that women have a right to control their reproductive choices.,5
We’re making homes warmer and drier.,3
Values matter.,5
An SNP Government would wish to make certain that Scotland’s traditional openness to Europe and the World again coloured all our international relations.,0
"If Australia were to adopt E10 blended fuels nationwide, more than three million tonnes of pollution would be prevented.",4
"It is UKIP’s intention to draw a line under the cuts suffered by our police, prison and criminal justice services and provide them with adequate resources.",5
"We will: Give asylum seekers the right to work three months after they have applied, enabling them to work in any role so that they can support themselves, integrate into their communities and contribute through taxation.",1
security,0
Introduce a system of bulk purchase of electricity at wholesale prices to enable a 10 per cent discount for SuperGold cardholders.,6
"The DA will give control of their classrooms back to teachers with a range of measures, including: Stronger support for the right to expel disruptive learners.",4
"We will also seek guarantees for permanent residence from the UK government for the 3,000 EU nationals working in fish processing.",6
"As part of the TPP negotiations, we've defended and protected Canada's supply management system, as we committed to.",3
"A flexible state pension window already works well in other countries, notably Italy, Norway, Sweden and Finland, so there is no reason why it will not work in the UK.",4
"The Wohler report found that the market for 3D printing of all products and services worldwide grew 28. 6% in 2012, outstripping the 25. 4% growth rate of the industry over the past 25 years.",3
We will introduce 1 weeks paid Paternity leave for the first time,4
"As a country, we are living longer – but that means more people are living with conditions like diabetes and dementia and they need help to live with dignity and the maximum degree of independence.",4
"If the government of the day can't cope, then it is time to change the government.",2
This needs to change by ensuring that support services are well-funded and by tackling the underlying issues that can lead to criminality.,4
All of this while England benefits from next-generation trains and high-speed rail links costing £56 billion.,2
"The decriminalization of drug use is a good first step toward achieving this, but only a first step",5
"Urgent intervention is needed in maths and science, where South Africa ranks second-last in global standings.",4
and ensuring that the waiting time for a NEPS assessment for any child is no longer than one school term.,2
And we will work to improve school culture and combat bullying of all kinds.,4
"He has slashed EI benefits,",2
"Support a brandmark system to authenticate tourism products and services based on NZ cultural heritage,",5
Improve Maori participation to specify clear requirements for councils to involve iwi/hapu in early stages of planning.,5
Accordingly: we will ensure that the programmes we put in place both alleviate poverty and help to enhance the dignity of each and every citizen;,3
Investment fund and KiwiSaver governance: Introduce a licensing and monitoring regime for corporate trustees and improve the governance of KiwiSaver schemes.,3
"America is the best place in the world to do business, and our workers and products are the best in the world.",3
"That means the young, the old, the workers, farmers, small businesses, professionals and everybody else should have a fair go - a fair share.",4
The Nationals consider that any monopoly situation enjoyed by unions should be abolished,3
As part of this we will prioritise the implementation of the new National Physical Activity Plan.,4
and create new ways for workers to have power in the economy so every worker can earn at least $15 an hour.,3
and that trade policy is directly influenced by every part of our United Kingdom.,3
That’s why we need to overhaul the BEE system.,2
"First, the ANC‘s approach is not about race; it's about using group identity to become rich and successful.",2
We undertook the first complete overhaul of regulation of doctors by appointing a majority of lay people to the Medical Council for the protection of the public and patients.,4
"The recent care and support workers’ settlement is an example of how employers, employees, and government can come together to create an agreement that sets base conditions across an industry.",6
"wildlife,",3
and the hottest month ever recorded across the world.,4
"Key mitigation actions will include: Energy efficiency: Introducing compulsory energy efficiency labeling for appliances and machines, and improved energy efficiency standards for buildings",4
"Chronic underfunding of the First Nations education system has held First Nations students back: they are behind provincial peers in reading, writing, and numeracy.",4
We will support international collaboration and exchange and ensure UK teams can recruit the skills and talent they need from abroad.,3
That is why we are proposing a series of ambitious next steps forward for our health system.,4
• Air Asia X now flies from Kuala Lumpur to Christchurch.,3
in 2010 ireland continued to win significant foreign direct investment.,3
"We will implement the recommendations made by Michael Moore MP in October 2014, including publishing an annual European Business White Paper and appointing an EU Business Minister to lead this competitiveness agenda.",3
Water is a taonga and we must do everything we can to protect its quality and vitality and ensure its availability for all New Zealanders.,4
Te Tiriti o Waitangi is the founding document of our nation.,1
We cannot trust the Westminster government when it comes to animal welfare.,4
with fair treatment for the inshore small boat fleet.,6
Seanad Reform,1
We will extend evening and weekend consultant coverage and ensure staffing levels match patient flows;,4
"We will review legislation to ensure that environmental, socio-economic and resource management considerations are all taken into account.",4
"We need a fair justice system – one that stands for the law-abiding majority, not the criminal minority,",5
"Ulster Canal: Following the recent Fresh Start Agreement, we will ensure that the Irish Government undertakes a review, with the Northern Ireland Executive, to identify options for jointly developing future phases of the Ulster Canal restoration project, for consideration by the North South Ministerial Council in June 2016.",4
"Partner with iwi and employers to provide more scholarship and internship opportunities for whānau and to provide better connections for students to their tribal identity, culture and language.",5
"The extreme gap in household wealth and income between people of color—especially Black Americans, Latinos, Native Americans, and certain Asian American and Pacific Islander communities—and white families is hurting our working class and holding our country back.",4
"• Ensure that locally-based advisory services are available to both new and existing enterprises, providing basic information and advice in areas such as productivity, taxation and depreciation regimes, research and development, and market development opportunities.",3
"We need to improve our ability to gather, analyze, and share information so we can track down terrorists and stop them before they cause harm.",5
"In addition, we will pursue a level playing field for the industry,",6
working in common cause with our allies and partners.,0
"Guarantee a state-of-the-art communications network,",3
Moving to a 100 percent renewable electricity system is well within our sights,3
"In addition, many senior police officials have been involved in corruption‚ fraud and money laundering.",2
Create tens of thousands of new jobs throughout Wales,6
"It is clear that the Universal Social Charge was not properly thought through, and that it is having a dramatic impact on the incomes of many families.",4
"We will also set a salary cap of €200,000 for everyone.",2
"The specific functions each school will exercise will be determined by the school and the education authority through an application process, and will be based upon the school’s size and their current level of independence.",4
"We will restore the contract between the generations,",5
"We will fight to ensure workers are guaranteed at least 12 weeks of paid family and medical leave for all workers and family units, to enable new parents to recover from childbirth and bond with their newborns, foster or adopted children, and allow all workers to take extended time off to care for themselves or ailing loved ones..",4
Getting families involved in good quality ECE has benefits for the child's wider family and community.,4
Labour has created a Minister for Peace and Disarmament to lead this work.,0
A Labour Government will not aim to profit from the loans scheme.,4
The Greens’ affordable plan to give more Australians access to the healthcare they need includes a commitment to:Restore the funding model where the Commonwealth and the states share the rising costs in delivering hospital services evenly,4
Fully calibrate the nutrient tool Overseer against all soil and farm types.,6
Genuine asylum seekers are being caught up in a wave of irregular maritime arrivals and Australia is unable to deal with their circumstances in an appropriate and compassionate way and timeframe.,2
"but should recognize the unique place that hapü, whänau and iwi have had in our country;",5
"A sole parent with income of $65,000 and two children in high school will be around $3,000 better off each year under Labor.",4
Labour will continue to support police to drive crime down even further.,5
"and to keep illegal guns, gangs, and drugs out of our communities – and it's no wonder that the crime rate is going down.",5
It is UnitedFuture’s position to: Recognise the special place of Maori and Pacific culture in New Zealand society;,5
"Under Labor’s Dad and Partner Pay, eligible dads and same-sex partners can receive an additional two weeks' of government paid leave at the minimum wage to spend time more time at home with their partner and baby.",6
"We will expand the Evaluation and Audit Unit of Irish Aid to ensure that our aid spending consistently hits the target,",2
• Continue to focus on completing successful bilateral FTAs out of our on-going negotiations.,3
Bunreacht na hÉireann has served ireland well since its adoption in 1937.,1
"We will invest in high-quality STEAM classes, community schools, computer science education, arts education, and expand link learning models and career pathways.",4
"We will abolish the mining tax and restore Australia’s international reputation as a safe and reliable place to invest, making Australia more competitive in the global economy",3
Avail of the recent changes in local authority planning procedures that allow for participatory budgeting -,2
"The government will work with local primary care networks, ambulance providers, and others to set up this service which will be subject to open tender.",4
the individual has a corresponding responsibility towards society.,5
The people of Wales have the right to a safe society and access to justice when they need it.,5
"The proportion of South African adults with access to banking services increased from 60% in 2009, to 75% in 2013.",3
Early intervention will reduce long-term social and financial costs.,4
and they’ve confirmed they will cancel National’s income tax cuts (which are already in law),6
Reformed social housing sector to ensure it is fit-for- purpose including passing legislation to facilitate a shift from state housing to a range of new social housing providers.,4
This is a concrete step towards solving the crisis.,4
The Green Party would roll out the extension to 13 to 17-year-olds from July 2015 so that it dovetailed with the planned extension to age 13.,4
"Rather, it is the centre piece in a basket of measures, including: An appropriately skilled workforce;",3
A consumption charge will be imposed on offshore operators taking bets from people living here,6
The first vital step in turning our economy around is to provide the private sector with a reason to invest in South Africa: policy certainty.,2
"Tackling the Rising Costs of Claims: We will establish an Expert Group to report within 6 months on options for reforming the law of torts and the current claims process, particularly when it comes to birth injuries and catastrophic injuries.",3
We encourage public-private partnerships to provide predictable support for connecting rural areas,3
We will fund new renters’ unions in every part of the country – to allow renters to organise and defend their rights.,3
responsibility in exercising our freedoms.,5
"Aim for every household in Ireland to recycle 50 per cent of their waste by 2012, rising to 75 per cent by 2020.",4
Complete the multi-annual investment programme worth €900 million targeted at high priority disability support services to run until 2009.,6
"enjoy drinkable, swimmable water that kai can be collected from",4
We have also increased the number of consultant psychiatrists by 50%.,4
Mayors will be elected for a five-year term by popular vote under the PR-STV system.,2
"In regional and remote communities, telecommunications are not nice extras… they are a necessity.",3
Imagine being part of another kind of coalition.,5
Immediately introduce a dollar-for-dollar debt write-off scheme so that graduates in identified areas of workforce demand may trade a year’s worth of debt for each year of paid full-time work in New Zealand in that area.,4
We favour broadening the international Coalition against IS.,0
"respect existing road contracts but, where there is concern about potential damage to communities, environment or heritage,",4
"For many, the value of their family homes has increased much faster than the increases in their income.",4
Upgrading the natural gas transmission and distribution network to reduce fugitive emissions from the network.,3
Research shows appreciation and knowledge of one’s language and culture makes a real difference.,5
and ensure those who have been left without wage and hour protections for decades—including domestic workers and farmworkers—have the same rights as other workers.,6
This week Holden’s workers made sacrifices to ensure the viability of their industry.,3
"National will increase HomeStart Grants from 1 January 2018, meaning a couple will be eligible for up to $20,000 for an existing home or $30,000 for a new build.",3
We will continue this progress and build partnerships and leverage more resources from other donors for the Pacific region.,0
"Barracks Closures: Closed barracks that are currently unsold will, where possible, be used for appropriate State or community uses, government offices and agencies.",0
"Implement a series of significant and sustainable increases in key public services such as pensions,",4
"To boost entrepreneurship a DA national government will: Direct more resources to the Centres for Entrepreneurship which the Department of Small Business Development is piloting with some of the TVET colleges, to encourage entrepreneurship as a career choice, especially for young people pursuing trade and technical vocations.",3
"The DA will: Separate beneficiary selection from land acquisition, so that land can be acquired without having to first identify a beneficiary.",2
We need you to support your candidate in your electorate.,2
"Our NHS, our economy and our children can't afford the billions of pounds of additional cuts that the Tories, Labour and Liberals have signed up to.",3
"Some groups in our society are particularly vulnerable, including one-parent families, the elderly, and those working on low incomes.",4
Australians also need to be better informed about the basic cost of producing their food and fibre supplies.,6
The Scottish National Party believes that an Independent Scotland must have a written Constitution that clearly enshrines the rights and responsibilities of all those who choose to live in Scotland.,1
and building better infrastructure.,3
We will also take action to modernise the regulation of healthcare professionals.,4
Introduce legislation to end tax exile status – the ability of high income individuals to declare themselves ‘non-resident for tax purposes’.,4
• Boost public spending on research and development.,3
It will be based on international best practice and widespread consultation.,5
Knowledge and skills are the real wealth of nations.,4
"Labour will introduce Whistleblower’s Protection legislation that will protect an employee who reports misconduct from losing their job, or being otherwise penalised, to encourage greater transparency, both in the public service and in private institutions such as banks.",2
"Chuige sin, cuirfear réimse leathan seirbhísí ar fáil trí mheán na Gaeilge.",4
and to avoid duplication of resources.,3
• Industry trainees achieved 14 per cent more credits in 2010 than in 2008.,3
"Our ten-year Transport Plan, supported by all the key players, matches large resources with major reform.",3
"set out the realistic boundaries for Gaeltacht areas with measures to help non-Gaeltacht areas to become Gaeltacht areas in future, with a proper strategy to support a healthy development of Gaeltacht communities and a separate recognition for Breacghaeltactaí.",2
"A Domestic G.I Bill will enable all Americans to borrow money for college, so long as they are willing to pay it back as a percentage of their income over time or through national service addressing u met community needs.",6
"We will also seek to remove a blame culture in relation to medical mishaps,",2
"A commitment to prohibit non-consensual sharing of private sexual images and recordings, within the first 100 days of a Shorten Labor Government.",5
Established Health Workforce NZ to consolidate and lead health workforce planning.,3
"With a $31.8 million investment, we will deliver smart, cost-effective policies that help vulnerable communities in the grip of illicit drug abuse.",4
" Had no plan for e-waste, or reducing waste to landfills.",2
The injustice of unequal pay and subsequent employment discrimination has had a massive unintended consequence that will likely take generations to resolve.,6
" Called National’s offender levy and victim compensation scheme a cruel hoax, insulting, and a gimmick.",2
• Remove prescription charges.,4
"Work hard to change laws so same-sex couples can access assisted reproduction techniques like IVF, and be able to adopt children",5
• Require Transit New Zealand to give greater weight to public transport.,4
A lack of access to after-school enrichment opportunities is one of the reasons why low family income impacts on educational achievement.,4
95% of all income earners will not pay more tax.,4
"That competitive advantage presents itself most compellingly in three sectors – Traded Creative Services, High-Tech Manufacturing and Financial Services.",3
• Keep the Prime Minister as Minister of Tourism.,3
"We value the experience of current early years workers, and will offer free training to the workforce to attain these qualifications on the job.",3
"Kiwi student Jake Evill received international media attention for his innovative idea to create 3D printed exoskeleton casts inspired by the spongy latticed form of bone tissue in what appears as a thin honeycomb,27 programmer Ivan Sentch has received global acclaim for his on-going project to 3D print a rare Aston Martin car, and Olaf Diegel is exporting his 3D printed electric guitars internationally.",3
"Additional Reduction in Back-Office Public Sector Numbers: As set out in our Reinventing Government plan, Fine Gael will reduce the size of the public service by 10% – just over 30,000 – without undermining key front-line services in health, policing and education, through over 105 reforms to cut back-office bureaucracy and delivery improved value for money.",2
"New green homes, new green transport and new green jobs will get us on track to reduce the UK’s carbon emissions to net zero by 2030",4
We believe that competition between schools is an effective option to improve the educational benefits for our children.,4
Increase financial support to enable whānau to care for kaumatua so they can remain with their whānau (if they choose to) and better support kaumātua who are struggling with the rising living costs,4
"Funding clean energy research means more innovative technologies to export to the world, and bringing our best and brightest home",3
"With increasing emission of greenhouse gases into the atmosphere, our nation and others as well have a narrow window of twelve years or so to reduce gas emissions or face runaway climate change.",4
"We will ensure that the Seanad becomes a fully inclusive, representative and accountable institution.",1
Amend company law to ensure that medium and large companies have employee and consumer representatives on their boards.,3
An opportunity society is one where every individual has the power to live a life he or she values.,1
"• People taking part with confidence in the building and housing market, and resolving disputes in timely and cost-effective ways.",3
"•Publishing all case summaries, skeleton arguments, judgements and other documents relating to Family proceedings as a matter of course, on an anonymised basis",5
"At present, New Zealand lags behind the rest of the world in terms of research and development.",3
and we are committed to ensure that the rights of Irish speakers are respected fully by the Irish Government and all its agencies.,1
"Combined with the efficiencies that the NHS Forward View sets out, this will provide the funding necessary to implement this plan in full.",4
A key factor in enhancing and sustaining happiness is identifying and tapping into inner strengths.,6
Labor’s $10.6 million commitment over three years will double the number of Prostate Cancer Specialist Nurses funded by the Federal Government to 28.,4
"Where we are: A media controlled by London, with Wales and its people sidelined and forgotten.",2
"National has already provided upgraded light support weapons, shotguns and marksman rifles.",0
* Parents can make better decisions about their children's future than the government.,3
"We will be a strong voice for our farmers and crofters,",6
"Reform the Tenant Purchase Scheme for local authority tenants, introduce a tenant purchase scheme for the voluntary and co-operative sectors subject to consultation with the relevant stakeholders, and encourage tenant purchase in the private sector to maximise the number of people who can buy their own home.",4
"Meanwhile, the President is committed to continuing efforts to build a cooperative relationship with China, while being clear and candid when we have differences.",0
"and have job security, sick leave, holiday pay and pension provision.",6
"By 2020, we will save 1.4 million children’s lives, by immunising 76 million children against killer diseases.",0
"190,000 New Zealanders are now waiting for treatment or assessment in public hospitals.",2
Enhance the existing minimal provisions for formal training and continuing education for judges.,1
"The DA will put a stop to mass Presidential pardons, and introduce legislation to ensure that transparency and sensitivity prevail in granting such pardons.",5
- reform rules of evidence to simplify trials and bring the guilty to justice.,5
• improve industry training (see Employment above),6
"investment in Naval Surveillance to combat illegal, unreported and unregulated fishing by foreign vessels; and",6
and flexible working opportunities (e.g. job¬shares) to help parents who choose to return to work.,6
Many stories have emerged of people being exploited both in their home countries and in New Zealand by people offering study as a backdoor to residency.,5
We oppose privatizing Medicare.,4
Introduce harsher penalties for smuggling protected species.,4
"Support with funding small and speciality food enterprises,",3
"The SNP will fight to end the appalling Tory welfare policies that are punishing the most vulnerable in society – including pensioners, the disabled, vulnerable young adults, and even the bereaved.",4
"The Green New Deal set out in the first part of this Manifesto will deliver a Universal Basic Income (UBI), a weekly payment for everyone, replacing the current benefits system and lifting everyone up.",4
"Within two years, we will establish a new two way ‘Colombo Plan’ to deepen our knowledge and engagement with countries in our region and develop stronger people-to-people relationships by bringing the best and the brightest talent from our region to Australia and taking Australia’s best and brightest talent to countries in our region",0
because their economic progress makes possible the conservation of natural resources.,3
"Progressive firms like Fisher and Paykel, Lion Nathan and Cardinal Network are already doing the training but their skilled workforces are poached by employers who do not invest in training.",3
"Sinn Féin recognises that Irish workers and trade unions have legitimate concerns regarding ‘displacement’ by lower-paid workers, including migrant workers.",6
"We will increase the capitation rates for primary and secondary schools by 10% over the term of government and for Youthreach, VTOS and PLCs by 5%.",4
"We further commend President Bush for visiting South Africa, Nigeria, Senegal, Botswana, and Uganda last year - the first Republican President to do so.",0
"Attracting and retaining skilled educators in regional Australia is a perennial problem, one exacerbated by the States offering different pay rates to entice teachers to relocate States.",4
"ATM will therefore Put South Africans First by: Transforming South Africa into a peaceful,",0
"We will urge the government, and use our influence with Liberal leaders in European countries, to secure the same rights for UK citizens living in European Union countries.",0
We will legislate for a mix of biofuel to be blended with all conventional carbon fuels,3
and create new job opportunities through doing so.,6
"an independent coastal state,",0
Civil orders against serious offenders following conviction.,5
Release land at the disposal of the state for site and service to afford households the opportunity to build and own their own homes.,4
"The Narrow Water bridge between Cornamucklagh near Omeath, Co Louth, with Narrow Water near Warrenpoint, Co Down is a pivotal piece of infrastructure in developing the economy in Down and Louth.",0
"New Zealand First maintains that in the absence of a truly even playing field for trade, we must always act in New Zealand's best interests and not naively pursue free trade simply to appease other nations.",3
"• New Zealand’s net foreign liabilities – covering households, business, and government – have fallen to 70 per cent of GDP from 85 per cent two years ago.",3
Now is a GOOD time to vote for GOOD.,2
Put jobs and growth first.,3
Personal budgets introduce greater transparency in funding and improved targeting of resources.,4
"Introduce an option whereby people may defer receipt of their State pension in return for higher payments in later years, recognising that many people over 65 wish to continue working, /on a whole or part time basis.",6
"Under Labor, parents will be as much as $11,800 better off when they have a baby.",4
The Coalition has delivered more than $710 million in drought assistance and support to farmers and rural communities experiencing hardship.,6
We also pledge the following: We will prosecute all cases of adult sexual behaviour with under-age minors.,5
There are many reasons why people want to know more about how their food is produced and where it comes from.,3
"and a freeze on social security payments,",4
"Údarás na Gaeltachta, along with other enterprise agencies, will be able to draw down additional funding from Labour’s dedicated Jobs Fund,",5
Institutional mechanisms have been established to protect women’s rights and dignity.,4
"the DoddFrank Act on financial services,",3
"Yet the Conservatives introduced charges for our national museums and galleries, cut the arts budget, and reduced support for arts education.",2
Māori owners will be given first right of refusal to purchase land the Crown no longer requires for the purpose for which it was originally intended.,6
The management of competing interests has become complex and costly without delivering intended outcomes.,2
67. The EFF government will synchronise the goals and needs of the economy with the number of places available at each institution of higher learning.,4
"Support the continued improvement of the NCEA, and work with teachers to review the three levels of NCEA assessment.",4
"Ensure that a comprehensive package of measures is introduced to promote beneficiation programmes,",3
"And we'll mandate the integrated teams of Royal Canadian Mounted Police officers in Montreal, Toronto, Winnipeg, Calgary, and Vancouver to investigate these cases.",5
•beneficial ownership of companies and trusts to be made public;,3
has the potential to help concerned resident and mineral extractors reach agreement over environmental issues.,5
That approach in government has delivered significant success.,3
Labour will make it a legal requirement that 40 per cent of either gender is represented on state boards and committees,6
"From start-ups foregone to home loans not made, Dodd-Frank’s excessive regulation and burdensome requirements have helped contribute to the slow economy we all endure today under President Obama and the Democrats.",3
"Plaid Cymru has supported the rights of minorities in all parts of the world, including the Kurds, Tamils and in Western Sahara amongst others.",1
"We praise President Bush and Republicans in Congress for their efforts to reform the legal system by passing meaningful class action reform, asbestos reform, and medical liability reform.",3
and extend its role to include contaminated sites and hazard ous wastes as well as hazardous substances.,4
"We will: Ensure the competition authorities have the legal power and the financial resources to address the problem of monopolies,",3
A UDM government will investigate mechanisms to regulate and monitor this sector of healthcare provision and to ensure that exploitation does not occur.,5
climate change threatens life on earth with catastrophe.,4
Too many industries are uncompetitive.,3
"Lottery Significant Projects Fund Committee distributed $28,374,786 to 12 applicants.",4
"The strategy will develop an ‘Education Ireland’ brand, and combine the ambitions and interests of government policy with those of the higher education sector for a five year period.",3
"That’s because climate change means longer droughts in parts of Australia, which are estimated to cost Australia $7.3 billion annually from 2020, reducing GDP by 1 per cent a year.",4
"A re-elected Conservative Government will follow the Federal Budget Balanced Act to keep spending under control, the budget balanced, and taxes low.",3
"We will: Aim to double the number of businesses which hire apprentices, including by extending apprenticeships to new sectors of our economy such as creative and digital industries.",3
• pass legislation which ensures that any modifications to the scheme can only be made with a 75% majority in the House of Representatives.,4
"That’s because immunity built up from their mother begins to reduce, and they’re unable to respond quickly to diseases.",4
"As a result, crime is not only a symptom but also a major cause of the worsening poverty and demoralization that afflicts inner city communities.",5
and put a revised PE curriculum for senior cycle students in place.,4
"• 96 per cent of GPs have access to electronic support tools to help them better assess depression, manage patients, and make referrals.",4
"Increase the penalty for failing to answer Police bail to up to three months in prison, on top of the current fine of up to $1,000.",5
The key to a successful research and development policy is the maintenance of balance between genuine blue sky research,3
"National’s obsession with diesel, and prejudice against rail and shipping, is forcing more and more trucks onto New Zealand roads.",3
The Green Party are still to announce several major new policies in the run up to the election.,1
"and invest more in primary care settings,",4
These changes are estimated to save taxpayers around $23 million over five years.,2
"Upon taking office, a Shorten Labor Government will immediately begin the process of appointing a full-time Disability Discrimination Commissioner.",1
Reinstating the Territorial Reserves (the Commando system) to help with rural security.,6
dealing with our debts,3
"− A new court attendance allowance of $100 a day for victims of sexual violence, and provision for an unpaid supporter.",4
We will restore the Murray-Darling to health while still ensuring the viability of Australia’s food producing communities.,3
"While we still see a strong case for introducing an elected element into our second chamber, this is not a priority in the next Parliament.",1
We will also devolve significant infrastructure spending to local areas.,2
We will review the planning guidance for developments in flood risk areas.,4
Labour had the best of global economic times.,2
We will establish the Heikoko fund to boost the number of te reo speakers.,5
"Independent media is not the enemy of the people, but the guardian of democracy.",1
"In order to increase employment of people with disabilities within the public sector, the Green Party will:",6
Auckland is the country’s major centre of population and economic activity and its transport network plays a vital role in the city’s success,3
split the Leaving Certificate with 5th year and 6th year exams and review Transition Year;,4
Labour has been to the fore in pushing these critically important issues.,5
and raise the income level at which the means test on parental income begins.,4
We will restore Canadian leadership in the world.,0
The NZTA will work with local authorities to allocate funding to create the best choices for their circumstances,2
Kaumātua (elders) are a taonga (treasure) across all cultures.,6
We will give the Police and Customs and Excise the support they need to stop drugs coming into Britain.,5
• No major reform of the roads is tenable without road user support.,3
The waiting list for public and affordable housing stands at 1.2 million alone.,4
"and committed funding for an additional 3,288 over the next four years.",4
"We've protected more than 4,500 square kilometres of land and sea in Nunavut, by creating three national Wildlife Areas.",4
Decentralise food distribution networks and enable more efficient transportation of food.,6
"For too long, careless developers, high land costs and poor planning have conspired to produce housing developments that do not enhance the lives of those living there.",3
"Our film industry strongly contributes to our economy and our national identity, yet the unpredictable nature of film productions makes it difficult to plan for growth.",3
Closely linked to our plans for export trade is our plan for New Zealand to become more sustainable. – the fourth plank in our platform for advancing our economy.,3
We will ensure patients have the information they need to understand local services and hold them to account.,1
increase funding to deal with both prevention and the consequences of HIV-AIDS in all aid programs.,0
as well as our national sport and cultural facilities.,4
"We will lead international efforts to ensure global companies pay their fair share in tax,",3
• provide conservation authorities with the necessary resources and legislative framework to ensure that the role of protecting the conservation estate is not at odds with the commercial ventures which utilise that estate.,3
"neglect of rural communities,",6
"as well as the protection and promotion of the rule of law,",1
Maintain the clear focus of the Irish aid programme to ensure its maximum impact in terms of improving the lives of the poorest people.,0
"No one who earns less than $60,000 a year will pay more income tax under the Alliance.",4
90-day trial: Introduce voluntary 90-day trial periods for new employees to encourage businesses to take on new staff.,3
We will abolish unnecessary taxes to unleash Australia’s real economic potential and to encourage businesses to invest and grow and create more jobs.,3
"Financial service providers: Require providers and financial advisors to be registered, meet training requirements, and belong to a dispute resolution scheme.",3
National is giving our Defence Force some certainty about their future and we’re preparing them to meet the challenges they may face.,0
Investing in human capital drives the knowledge economy,4
Regional Australians are paying the price for government inattention.,4
"There is a near duopoly of print and radio, a monopoly in pay television, and only three significant competitors (including the state-owned channels) in free-to-air television.",3
end the use of Shannon Airport by US military forces involved in the war in Iraq;,0
"Make funding available to the agri-food sector by Bórd Bia by way of a portfolio of leading edge market intelligence, promotion and market development services",3
"However, three conditions must be met before this can happen.",0
and conditioning humanitarian and military assistance to governments on their observable commitment to human rights.,1
$8 million for ovarian cancer research.,4
"To this end, each agency involved in the enterprise sector will identify specific measures for prioritising action in the regions.",3
− Use electronic attendance registers.,4
and increase federal support for municipal broadband,3
Firms will be given new incentives to diversify into new products and markets and employ automotive workers who have lost their jobs.,6
This was a deal designed for and by global corporations with little or no benefits for the citizen.,0
 Continue to engage in partnerships with private enterprise to achieve conservation goals such as preserving native species and maintaining recreational facilities (e.g. Dulux sponsorship of hut painting).,4
"Finally, reward companies for their development of new black entrepreneurs, whether achieved through direct mentoring of sub-contractors or suppliers, or through donations to organisations whose core competency it is to identify, incubate, finance and nurture black entrepreneurship.",3
Change the criteria to ensure that grandparents or other family members do not have to agree that the child in question was ‘abandoned’ in order to receive payments to help look after the children of their drug-addicted sons and daughters,4
"and expand clinical networks to give doctors, nurses, and other health professionals a greater leadership role.”",6
"and the expensiveness of the NI-Scotland crossing currently, costs which are about to increase even more with the Shipping Low Sulphur Surcharge.",3
"Once we get Brexit done, we can use our new freedoms to ensure that Britain’s businesses can unleash their enormous potential – that they can invest, hire, export and grow,",3
"In order to protect New Zealand beaches from oil spills, the Green Party will prohibit deep sea drilling in New Zealand waters.",3
"Opposing the Conscience Clause, recognising it for what it is, an attempt to erode human rights and reduce the effectiveness of equality legislation.",1
"The focus for the Council needs to be on what it can afford and what Cantabrians need,",3
"which is also accountable, community and evidencebased,",1
"They will be non-partisan, professional, uphold the constitution and respect human rights.",0
a) Sekhukhune and Lephalale in Limpopo,3
There’s never been a better time for Australia to become a republic.,1
Under its provisions the State will acknowledge and affirm the natural and imprescriptible rights of all children.,6
We will work to unleash innovation so entrepreneurs can develop technologies for a more advanced and robust transmission system that meets our growing energy demands.,3
"That is true on the ground in the Middle East, and it will be equally true in the next Administration, particularly with a new President unbound by the failures of the past.",2
Ensure easy transferability of pensions between employers and between pension providers and allow for easy amalgamation of multiple pensions.,6
or extended hours in early childhood education.,4
This investment will be funded by cancelling the poorly targeted education and textbook tax credits.,4
Landlords will have to provide proof of intention to sell.,3
- Strengthen the law on competition.,3
"In the South African context, where there is at least one public protest every two days and public protests are often associated with violence and the destruction of property, the police must also be ready and able to maintain public order.",5
"while ensuring that government has the capacity, resources and people to serve citizens effectively.",2
• Expand guidance teacher resources in primary schools to enable the early identification of students at risk and the development of individual programmes to assist these children.,4
r) The introduction of an international tax on speculative currency transactions (a ‘Tobin Tax’) to increase global economic stability.,3
"As a result, conversion rates have halved, while 20,000 new LPG vehicles are sold each year.",4
"The DA will, therefore, provide a universal old age pension, available to all South Africans.",4
"Outlaw the use of torture,",1
boosting apprenticeships,3
"• Three extra WellChild visits for 18,000 mothers – with a focus on first-time mums.",4
We're proud to support inclusive education programs so every child can thrive.,4
"Tightened laws and toughened penalties for wildlife, conservation and biosecurity offending,",4
"And Democrats believe that children who do enter the juvenile justice system should be given a true second chance, including by automatically sealing and expunging juvenile records.",5
Recent progress on the fringes of the APEC meeting in Honolulu was substantial and encouraging – and adds real political momentum to concluding a quality result.,3
"The close and special nature of New Zealand’s relationship with Pacific peoples in New Zealand as well as in the Pacific region is encapsulated in statements made by former New Zealand Governor Generals, Prime Ministers, and Ministers of Foreign Affairs.",5
